site_id,cdli_provenience_id,accuracy,anc_name,transc_name,ara_name,arm_name,fas_name,geo_name,gre_name,heb_name,rus_name,legacy_name,pleiades_url,osm_url,geonames_url,wik_en,wik_ara,wik_fas,wik_gre,wik_heb,wik_tr,rla_url,wikidata_url,lon_wgs1984,lat_wgs1984
UQR,101 : 381,3,,Tall Umm al-ʻAjarib,تل ام العجايب,,,,,,,uncertain (mod. Umm al-Aqarib) : Gišša (mod. Umm al-Aqarib),,https://www.openstreetmap.org/node/8853904404,https://www.geonames.org/6755904,,,,,,,,,45.9339,31.6207
URB,0,3,,Qā`lah Arbīl,قلعة أربيل,,,,,,,,,https://www.openstreetmap.org/way/391279970,https://www.geonames.org/95444,https://en.wikipedia.org/wiki/Citadel_of_Erbil,https://ar.wikipedia.org/wiki/قلعة_أربيل,,,,,,https://wikidata.org/wiki/Q206236,44.0093,36.1913
URI,21,3,Ur,Tall al-Muqayyar,تل المقير,,,,,,,Ur (mod. Tell Muqayyar),https://pleiades.stoa.org/places/912985,https://www.openstreetmap.org/way/235546020,https://www.geonames.org/93199,https://en.wikipedia.org/wiki/Ur,https://ar.wikipedia.org/wiki/أور,,,,,,https://wikidata.org/wiki/Q5699,46.1063,30.9607
URK,254,3,Urkiš,Tall Mūzān,تل موزان‎‎,,,,,,,Urkesh (mod. Tell Mozan),https://pleiades.stoa.org/places/404687441,https://www.openstreetmap.org/way/492110353,https://www.geonames.org/166513,https://en.wikipedia.org/wiki/Urkesh,https://ar.wikipedia.org/wiki/تل_موزان,,,,,,https://wikidata.org/wiki/Q1758030,40.9975,37.0572
URU,105,3,Uruk,Warkāʼ,وركاء,,,,,,,Uruk (mod. Warka),https://pleiades.stoa.org/places/912986,https://www.openstreetmap.org/node/385045923,https://www.geonames.org/89703,https://en.wikipedia.org/wiki/Uruk,https://ar.wikipedia.org/wiki/الوركاء,,,,,http://publikationen.badw.de/de/rla/index#12253,https://wikidata.org/wiki/Q168518,45.6395,31.3234
USH,0,3,,Ushaklı Höyük,,,,,,,,,https://pleiades.stoa.org/places/512530798,https://www.openstreetmap.org/way/278615085,,,,,,,,,,35.0525,39.8130
UWW,215,3,,Umm al-Wawiya,,,,,,,,uncertain (mod. Umm al-Wawīya),,,,,,,,,,,,45.7626,31.2613
VAK,0,1,,Van,,,,,,,,,,,,,,,,,,,,43.3551,38.5156
VAN,0,3,Turuspa,Van,,,,,,,,,https://pleiades.stoa.org/places/964673805,https://www.openstreetmap.org/way/135564251,,https://en.wikipedia.org/wiki/Tushpa,,,,,,,,43.3397,38.5011
VAR,0,2,,Vardatsor,,Վարդաձոր,,,,,,,,https://www.openstreetmap.org/node/2340471828,https://www.geonames.org/859714,https://en.wikipedia.org/wiki/Vardadzor,,,,,,,,45.1930,40.1888
WIN,0,1,,Wingate,,,,,,וינגייט,,,,https://www.openstreetmap.org/way/277881960,https://www.geonames.org/8142263,,,,,,,,,34.8349,32.2616
WRS,0,2,,Tall Warīsh,تل وريش,,,,,,,Tell Waresh,,,,,,,,,,,,45.3421,32.1834
XOC,0,1,,Xocali,,,,,,,,,,,,,,,,,,,,46.8015,39.9060
YAH,67,3,,Tapah Yahiya,,,تپه یحیی‎,,,,,uncertain (mod. Tepe Yahya),https://pleiades.stoa.org/places/29783,,https://www.geonames.org/6986540,https://en.wikipedia.org/wiki/Tepe_Yahya,,https://fa.wikipedia.org/wiki/تپه_یحیی,,,,,https://wikidata.org/wiki/Q384077,56.8675,28.3309
YAL,0,2,,Yalçınkaya,,,,,,,,,,https://www.openstreetmap.org/node/2291750346,https://www.geonames.org/307181,,,,,,,,,42.8485,39.1768
YAR,219,3,,Tall Yārah,تل يارة,,,,,,,uncertain (mod. Tell Yarah),,https://www.openstreetmap.org/way/615434986,https://www.geonames.org/6860535,,,,,,,,,43.2532,36.4466
YAS,0,3,,Yassi Höyük,,,,,,,,,,,,,,,,,,,,34.8825,39.9931
YAZ,0,2,,Yazılıtaş,,,,,,,,,,https://www.openstreetmap.org/node/2446149674,https://www.geonames.org/297344,,,,,,,,,42.2755,39.8708
YEL,436,2,,Yelkhi,تل يلخي,,,,,,,uncertain (mod. Tell Yelkhi),,,,,,,,,,,,45.0013,34.2856
YES,0,1,,Yeşilağaç,,,,,,,,,,https://www.openstreetmap.org/node/1482093959,https://www.geonames.org/296884,,,,,,,,,44.0205,38.4386
YON,78,1,,Yoncali,,,,,,,,uncertain (mod. Yoncali),https://pleiades.stoa.org/places/708232007,https://www.openstreetmap.org/node/161946697,https://www.geonames.org/296593,,,,,,,,,42.1875,39.1290
YSJ,188,1,,Yāsūj,یاسوج,,,,,,,uncertain (mod. Yasuj),,https://www.openstreetmap.org/relation/8073640,https://www.geonames.org/66093,https://en.wikipedia.org/wiki/Yasuj,,https://fa.wikipedia.org/wiki/یاسوج,,,,,,51.5796,30.6673
ZAA,122,0,,Za‘alah,,,,,,,,uncertain (mod. Za'aleh),,,,,,,,,,,,,
ZAB,98 : 99,3,Zabalam,Tall Ibzaīykh,تل ابزيخ,,,,,,,Zabalam (mod. Ibzaikh) : uncertain (mod. Ibzaih),https://pleiades.stoa.org/places/921099766,https://www.openstreetmap.org/node/5279096380,https://www.geonames.org/6755876,https://en.wikipedia.org/wiki/Zabala_(Sumer),https://ar.wikipedia.org/wiki/زابالا_(مدينة_سومرية),,,,,,https://wikidata.org/wiki/Q1074177,45.8749,31.7436
ZBD,433,1,,Tall Zubīdī,تل زبيدي,,,,,,,uncertain (mod. Tell Subeidi),,,,,,,,,,,,45.0312,34.1982
ZCR,14,3,Samal,Zinčirli,,,,,,,,Samal (mod. Zinčirli),https://pleiades.stoa.org/places/192555966,,,https://en.wikipedia.org//wiki/Samʼal,,,,,https://tr.wikipedia.org/wiki/Zincirli_Höyük,http://publikationen.badw.de/de/rla/index#10286,,36.6783,37.1035
ZIW,0,2,,Ẕiwyah,,,زیویه,,,,,,https://pleiades.stoa.org/places/884230,https://www.openstreetmap.org/way/344744849,https://www.geonames.org/10971678,https://en.wikipedia.org/wiki/Ziwiyeh_Castle,,https://fa.wikipedia.org/wiki/تپه_قلعه_زیویه,,,,,,46.6879,36.2739
ZLB,58,1,,Zālūl Āb,زالوآب,,,,,,,uncertain (mod. Zalil Ab),https://pleiades.stoa.org/places/420860522,https://www.openstreetmap.org/node/3520298814,https://www.geonames.org/23313,"https://en.wikipedia.org/wiki/Zalu_Ab,_Kermanshah",,https://fa.wikipedia.org/wiki/زالوآب_(روانسر),,,,,,46.5799,34.6309
ZOH,116,1,,Sar-i Pol-i Zohāb,,,سر پل زهاب,,,,,uncertain (mod. Sar-i-pul-i-Zohāb),,,,https://en.wikipedia.org/wiki/Anubanini_rock_relief,,,,,,,,45.8692,34.4633
ZTP,244,3,Tushhan,Ziyaret Tepe,,,,,,,,Tushhan (mod. Ziyaret Tepe),,https://www.openstreetmap.org/way/94498773,https://www.geonames.org/439817,https://en.wikipedia.org/wiki/Tushhan,,,,,https://tr.wikipedia.org/wiki/Ziyaret_Tepe_Höyüğü,,https://wikidata.org/wiki/Q4819172,40.7929,37.7936
ZVA,0,1,,Zvartʻnotsʻ,,Զվարթնոց,,,,,,,,https://www.openstreetmap.org/node/3135301834,https://www.geonames.org/866096,"https://en.wikipedia.org/wiki/Zvartnots,_Armenia",,https://fa.wikipedia.org/wiki/سنگ%E2%80%8Cنگاره_آنوبانی%E2%80%8Cنی,,,,,https://wikidata.org/wiki/Q505175,44.3366,40.1596
ZWY,271,1,,Zawiyah,زوية,,,,,,,uncertain (mod. Zawiyya),https://pleiades.stoa.org/places/767486703,,,,,,,,,,,42.1725,34.2925
